LAT,LONG
37.79295699829304,-82.120544031329
37.79305598244239,-82.12040698919554
37.79315203101164,-82.12027000703833
37.79324297619907,-82.12013200543342
37.79333498427039,-82.1199870298463
37.79342295880205,-82.11984305135317
37.79350700296304,-82.11969795485426
37.79358700573869,-82.11954496994997
37.7936629681496,-82.11938495728607
37.79373196150396,-82.11922503686289
37.79379299091084,-82.11906404232978
37.79384603041651,-82.11889596053894
37.79389997478744,-82.11872100707812
37.79394098980215,-82.11854596308106
37.79398001008168,-82.11837005144112
37.79401003231789,-82.11819505070061
37.79403696369734,-82.11801895651384
37.79405598623988,-82.11783597423313
37.79407098430794,-82.11765302426376
37.7940859829755,-82.11746998118484
37.7940940292816,-82.11729402079595
37.79410197638101,-82.11711097606469
37.7941089994268,-82.11692802205039
37.7941170290086,-82.11674497847898
37.79412496514711,-82.11656202650043
37.79413200427215,-82.11638605074968
37.79414003301354,-82.11620300704172
37.79414697259333,-82.11601994690564
37.79415499977569,-82.11583700776409
37.79416303461712,-82.11566200051686
37.79416997247693,-82.11547903328101
37.79418203314239,-82.11529499163332
37.79419702716653,-82.11511205236943
37.79421202189819,-82.11492900836718
37.79423096373265,-82.11475404847332
37.79425803905787,-82.11457097647352
37.79428899659945,-82.11439504548454
37.79432296344654,-82.11421999692537
37.79436902020183,-82.11404396674004
37.79441801809546,-82.11387602864939
37.7944719721725,-82.11370804844094
37.79452902764285,-82.11354097518375
37.79459398963827,-82.11338003320462
37.79466600265194,-82.11322004576917
37.79473901304212,-82.11305996831493
37.79481103342677,-82.11290697020067
37.79489101752728,-82.11275503330853
37.7949710114303,-82.11260203787252
37.79505502966555,-82.11244995147574
37.79513898084092,-82.11230494663874
37.79521897406192,-82.11215196182664
37.79530300792867,-82.11200695757232
37.7953829908928,-82.11185501868609
37.79546700795539,-82.11170197688595
37.79555104117061,-82.11155698325885
37.79563103355046,-82.11140398514817
37.79571498346647,-82.11125897798529
37.79579496548628,-82.11110703743552
37.79587596411025,-82.11095394873274
37.79595200536818,-82.11080196014251
37.79602804824366,-82.11064096923116
37.79609702068002,-82.11048103519488
37.79616197139126,-82.11031301557779
37.79622700312247,-82.1101530219685
37.79628397968334,-82.1099849754866
37.79632901430041,-82.10980999270348
37.7963710310357,-82.1096339992213
37.79641002928322,-82.10945901877423
37.7964360239661,-82.10928300627344
37.79646300685954,-82.10910003006038
37.79648202417106,-82.10892495974696
37.79649399091594,-82.10874196818322
37.79649696851759,-82.10855894689082
37.7964939919358,-82.10837604596159
37.79647801284391,-82.10819199707669
37.79646303856766,-82.10800902166287
37.79643598197593,-82.10783401892175
37.79640599975706,-82.10765800727877
37.79637096143885,-82.10747494193163
37.79633651041638,-82.10734080522086
37.79632602684321,-82.10729998674061
37.79627599627317,-82.10713203872101
37.79621899846837,-82.10696398695238
37.79615797611348,-82.10679598006553
37.79608897804406,-82.10663599585035
37.79601698801856,-82.1064830502994
37.7959369982139,-82.1063230074171
37.79585603660161,-82.10617797700948
37.79577598015334,-82.10602597048529
37.79568897209354,-82.105881048293
37.79560095889097,-82.10573601841477
37.795508995128,-82.1055910230446
37.79542200496206,-82.10545298737675
37.7953339813925,-82.10530900511569
37.79524201697426,-82.10516402242081
37.7951580354086,-82.10501905432952
37.79507102704513,-82.10487402985419
37.79498301266502,-82.10472899073783
37.79489902131691,-82.10458402350189
37.79481896343442,-82.10443096228235
37.79473898759635,-82.10427897260597
37.79466203035985,-82.10411802631434
37.79459396153659,-82.10395795697301
37.7945289920558,-82.10379803871497
37.79446796506737,-82.10363003818323
37.79441096214283,-82.1034619931126
37.79436100913542,-82.10329404152081
37.79431498029844,-82.10311897262967
37.79428104042852,-82.10294301370863
37.79425002710133,-82.10276002725124
37.79422396853067,-82.1025850347939
37.79420898641361,-82.10240196120985
37.79419702052913,-82.10221903718519
37.79419301992772,-82.10203602220248
37.79419297844721,-82.10185200768942
37.79421604058585,-82.10148602033901
37.79421639737453,-82.10148240862611
